Pos,OnstreetName,FromStreet,ToStreetName,Shape.STLength()
"-73.97907658814206 40.76687608551519,-73.97836112932244 40.76657371097051,-73.97623388833038 40.765674631253255",WEST   59 STREET,6 AVENUE,7 AVENUE,900.93
"-73.97907658814206 40.76687608551519,-73.97836112932244 40.76657371097051,-73.97623388833038 40.765674631253255",WEST   59 STREET,6 AVENUE,7 AVENUE,900.93
"-73.97623388833038 40.765674631253255,-73.97419229055363 40.76480652759432,-73.97363584724937 40.76456991302369",WEST   59 STREET,6 AVENUE,GRAND ARMY PLAZA,824.58
"-73.97623388833038 40.765674631253255,-73.97419229055363 40.76480652759432,-73.97363584724937 40.76456991302369",WEST   59 STREET,6 AVENUE,GRAND ARMY PLAZA,824.58
"-73.97907658814206 40.76687608551519,-73.98151276263205 40.767890167677656",WEST   59 STREET,7 AVENUE,COLUMBUS CIRCLE,769.34
"-73.97907658814206 40.76687608551519,-73.98151276263205 40.767890167677656",WEST   59 STREET,7 AVENUE,COLUMBUS CIRCLE,769.34
"-73.98476369205528 40.769226400867346,-73.98761512117859 40.77041544311091",WEST   59 STREET,9 AVENUE,10 AVENUE,900.82
"-73.98761512117859 40.77041544311091,-73.99045325442806 40.77161224784192",WEST   59 STREET,10 AVENUE,11 AVENUE,898.95
"-73.95861879338615 40.799977025571785,-73.95833304989945 40.80036505312109",CENTRAL PARK WEST,FRED DOUGLASS CIRCLE,WEST  109 STREET,162.00
"-73.95861879338615 40.799977025571785,-73.95833304989945 40.80036505312109",CENTRAL PARK WEST,FRED DOUGLASS CIRCLE,WEST  109 STREET,162.00
"-73.98056370637897 40.76990532480861,-73.98011181510351 40.770528368977104",CENTRAL PARK WEST,WEST   62 STREET,WEST   63 STREET,259.22
"-73.98056370637897 40.76990532480861,-73.98011181510351 40.770528368977104",CENTRAL PARK WEST,WEST   62 STREET,WEST   63 STREET,259.22
"-73.98011181510351 40.770528368977104,-73.97965233349784 40.77115532716541",CENTRAL PARK WEST,WEST   63 STREET,WEST   64 STREET,261.49
"-73.98011181510351 40.770528368977104,-73.97965233349784 40.77115532716541",CENTRAL PARK WEST,WEST   63 STREET,WEST   64 STREET,261.49
"-73.97965233349784 40.77115532716541,-73.97919214470829 40.77178126576776",CENTRAL PARK WEST,WEST   64 STREET,WEST   65 STREET,261.26
"-73.97965233349784 40.77115532716541,-73.97919214470829 40.77178126576776",CENTRAL PARK WEST,WEST   64 STREET,WEST   65 STREET,261.26
"-73.97919214470829 40.77178126576776,-73.97872246750443 40.77241889825751",CENTRAL PARK WEST,WEST   65 STREET,WEST   66 STREET,266.26
"-73.97919214470829 40.77178126576776,-73.97872246750443 40.77241889825751",CENTRAL PARK WEST,WEST   65 STREET,WEST   66 STREET,266.26
"-73.97872246750443 40.77241889825751,-73.97828220084958 40.77303187854977",CENTRAL PARK WEST,WEST   66 STREET,WEST   67 STREET,254.45
"-73.97872246750443 40.77241889825751,-73.97828220084958 40.77303187854977",CENTRAL PARK WEST,WEST   66 STREET,WEST   67 STREET,254.45
"-73.97828220084958 40.77303187854977,-73.97782639318835 40.77365619144623",CENTRAL PARK WEST,WEST   67 STREET,WEST   68 STREET,260.15
"-73.97828220084958 40.77303187854977,-73.97782639318835 40.77365619144623",CENTRAL PARK WEST,WEST   67 STREET,WEST   68 STREET,260.15
"-73.97782639318835 40.77365619144623,-73.97737085043735 40.77428100681614",CENTRAL PARK WEST,WEST   68 STREET,WEST   69 STREET,260.27
"-73.97782639318835 40.77365619144623,-73.97737085043735 40.77428100681614",CENTRAL PARK WEST,WEST   68 STREET,WEST   69 STREET,260.27
"-73.97737085043735 40.77428100681614,-73.97691168275249 40.77490912444644",CENTRAL PARK WEST,WEST   69 STREET,WEST   70 STREET,261.81
"-73.97737085043735 40.77428100681614,-73.97691168275249 40.77490912444644",CENTRAL PARK WEST,WEST   69 STREET,WEST   70 STREET,261.81
"-73.97691168275249 40.77490912444644,-73.97645777343301 40.775532537038",CENTRAL PARK WEST,WEST   70 STREET,WEST   71 STREET,259.60
"-73.97691168275249 40.77490912444644,-73.97645777343301 40.775532537038",CENTRAL PARK WEST,WEST   70 STREET,WEST   71 STREET,259.60
"-73.97645777343301 40.775532537038,-73.97595517399293 40.776219754447546",CENTRAL PARK WEST,WEST   71 STREET,WEST   72 STREET,286.47
"-73.97595517399293 40.776219754447546,-73.97545932526656 40.77689872243123",CENTRAL PARK WEST,WEST   72 STREET,WEST   73 STREET,282.94
"-73.97545932526656 40.77689872243123,-73.97499744098755 40.77753254530104",CENTRAL PARK WEST,WEST   73 STREET,WEST   74 STREET,263.99
"-73.97545932526656 40.77689872243123,-73.97499744098755 40.77753254530104",CENTRAL PARK WEST,WEST   73 STREET,WEST   74 STREET,263.99
"-73.97499744098755 40.77753254530104,-73.97453231458397 40.77816778473551",CENTRAL PARK WEST,WEST   74 STREET,WEST   75 STREET,264.87
"-73.97499744098755 40.77753254530104,-73.97453231458397 40.77816778473551",CENTRAL PARK WEST,WEST   74 STREET,WEST   75 STREET,264.87
"-73.97453231458397 40.77816778473551,-73.97406668201889 40.7788054165545",CENTRAL PARK WEST,WEST   75 STREET,WEST   76 STREET,265.70
"-73.97453231458397 40.77816778473551,-73.97406668201889 40.7788054165545",CENTRAL PARK WEST,WEST   75 STREET,WEST   76 STREET,265.70
"-73.97406668201889 40.7788054165545,-73.97357117407971 40.77947786199978",CENTRAL PARK WEST,WEST   76 STREET,WEST   77 STREET,280.81
"-73.97406668201889 40.7788054165545,-73.97357117407971 40.77947786199978",CENTRAL PARK WEST,WEST   76 STREET,WEST   77 STREET,280.81
"-73.97357117407971 40.77947786199978,-73.97172305573017 40.78202147629887",CENTRAL PARK WEST,WEST   77 STREET,WEST   81 STREET,1058.67
"-73.97172305573017 40.78202147629887,-73.97122292314972 40.78270625516999",CENTRAL PARK WEST,WEST   81 STREET,WEST   82 STREET,285.36
"-73.97122292314972 40.78270625516999,-73.97076013130523 40.78334013682915",CENTRAL PARK WEST,WEST   82 STREET,WEST   83 STREET,264.12
"-73.97076013130523 40.78334013682915,-73.97030068275289 40.78397541320925",CENTRAL PARK WEST,WEST   83 STREET,WEST   84 STREET,264.12
"-73.97030068275289 40.78397541320925,-73.9698322558136 40.78461091047328",CENTRAL PARK WEST,WEST   84 STREET,WEST   85 STREET,265.40
"-73.9698322558136 40.78461091047328,-73.96933573441873 40.78529327929953",CENTRAL PARK WEST,WEST   85 STREET,WEST   86 STREET,284.10
"-73.9646854075892 40.791664026435974,-73.96417598541592 40.792362045173306",CENTRAL PARK WEST,WEST   96 STREET,WEST   97 STREET,290.81
"-73.9646854075892 40.791664026435974,-73.96417598541592 40.792362045173306",CENTRAL PARK WEST,WEST   96 STREET,WEST   97 STREET,290.81
"-73.96280590693829 40.79423581324594,-73.96371096588062 40.79301293438772,-73.96417598541592 40.792362045173306",CENTRAL PARK WEST,WEST   97 STREET,WEST  100 STREET,781.02
"-73.96280590693829 40.79423581324594,-73.96235980222409 40.79485206069426",CENTRAL PARK WEST,WEST  100 STREET,WEST  101 STREET,256.26
"-73.96235980222409 40.79485206069426,-73.96189985503305 40.795479269872935",CENTRAL PARK WEST,WEST  101 STREET,WEST  102 STREET,261.61
"-73.96235980222409 40.79485206069426,-73.96189985503305 40.795479269872935",CENTRAL PARK WEST,WEST  101 STREET,WEST  102 STREET,261.61
"-73.96189985503305 40.795479269872935,-73.96144060761064 40.79611082680541",CENTRAL PARK WEST,WEST  102 STREET,WEST  103 STREET,262.90
"-73.96189985503305 40.795479269872935,-73.96144060761064 40.79611082680541",CENTRAL PARK WEST,WEST  102 STREET,WEST  103 STREET,262.90
"-73.96144060761064 40.79611082680541,-73.960979718453 40.79673864421864",CENTRAL PARK WEST,WEST  103 STREET,WEST  104 STREET,261.93
"-73.96144060761064 40.79611082680541,-73.960979718453 40.79673864421864",CENTRAL PARK WEST,WEST  103 STREET,WEST  104 STREET,261.93
"-73.960979718453 40.79673864421864,-73.96052271788773 40.797368469175815",CENTRAL PARK WEST,WEST  104 STREET,WEST  105 STREET,262.04
"-73.960979718453 40.79673864421864,-73.96052271788773 40.797368469175815",CENTRAL PARK WEST,WEST  104 STREET,WEST  105 STREET,262.04
"-73.96052271788773 40.797368469175815,-73.96003018458914 40.798038107239506",CENTRAL PARK WEST,WEST  105 STREET,WEST  106 STREET,279.50
"-73.96052271788773 40.797368469175815,-73.96003018458914 40.798038107239506",CENTRAL PARK WEST,WEST  105 STREET,WEST  106 STREET,279.50
"-73.96003018458914 40.798038107239506,-73.95953658968266 40.79871852533888",CENTRAL PARK WEST,WEST  106 STREET,WEST  107 STREET,283.07
"-73.96003018458914 40.798038107239506,-73.95953658968266 40.79871852533888",CENTRAL PARK WEST,WEST  106 STREET,WEST  107 STREET,283.07
"-73.95953658968266 40.79871852533888,-73.95907669182176 40.799352233515535",CENTRAL PARK WEST,WEST  107 STREET,WEST  108 STREET,263.67
"-73.95953658968266 40.79871852533888,-73.95907669182176 40.799352233515535",CENTRAL PARK WEST,WEST  107 STREET,WEST  108 STREET,263.67
"-73.95907669182176 40.799352233515535,-73.95861879338615 40.799977025571785",CENTRAL PARK WEST,WEST  108 STREET,WEST  109 STREET,260.56
"-73.95907669182176 40.799352233515535,-73.95861879338615 40.799977025571785",CENTRAL PARK WEST,WEST  108 STREET,WEST  109 STREET,260.56
"-74.0002744368844 40.71761940216904,-73.99995620918698 40.718017094711904",CENTRE STREET,CANAL STREET,WALKER STREET,169.63
"-74.00429113830165 40.71290782566551,-74.00421405324364 40.71298074285382",CENTRE STREET,CHAMBERS STREET,BROOKLYN BRDG APPROACH,34.09
"-74.00259803815077 40.714312726718546,-74.0028332138755 40.71414433022597,-74.0030937409378 40.71395777828012",CENTRE STREET,DUANE STREET,PEARL STREET,188.70
"-74.00211455796966 40.715158910173436,-74.00168306195309 40.71574412289321",CENTRE STREET,FOLEY SQUARE,LEONARD STREET,244.47
"-74.000818425956 40.716929707945496,-74.0002744368844 40.71761940216904",CENTRE STREET,WALKER STREET,WHITE STREET,293.05
"-74.00481860683583 40.71347500036379,-74.00630969661536 40.714165826938924",CHAMBERS STREET,BROADWAY,ELK STREET,483.96
"-74.00481860683583 40.71347500036379,-74.00630969661536 40.714165826938924",CHAMBERS STREET,BROADWAY,ELK STREET,483.96
"-74.00405900736887 40.71313478976049,-74.00481860683583 40.71347500036379",CHAMBERS STREET,CENTRE STREET,ELK STREET,244.35
"-74.00405900736887 40.71313478976049,-74.00481860683583 40.71347500036379",CHAMBERS STREET,CENTRE STREET,ELK STREET,244.35
"-74.0019713533327 40.73506987927864,-74.00315415471053 40.73489604593096",CHARLES STREET,7 AVENUE SOUTH,WEST    4 STREET,333.86
"-74.0019713533327 40.73506987927864,-74.00315415471053 40.73489604593096",CHARLES STREET,7 AVENUE SOUTH,WEST    4 STREET,333.86
"-74.0047470608431 40.734659481889004,-74.00618179774285 40.73443913155762",CHARLES STREET,BLEECKER STREET,HUDSON STREET,405.64
"-74.0047470608431 40.734659481889004,-74.00618179774285 40.73443913155762",CHARLES STREET,BLEECKER STREET,HUDSON STREET,405.64
"-74.00315415471053 40.73489604593096,-74.0047470608431 40.734659481889004",CHARLES STREET,BLEECKER STREET,WEST    4 STREET,449.79
"-74.00315415471053 40.73489604593096,-74.0047470608431 40.734659481889004",CHARLES STREET,BLEECKER STREET,WEST    4 STREET,449.79
"-74.00035546097307 40.73530752161522,-74.00157447249346 40.73512780605451",CHARLES STREET,GREENWICH AVENUE,WAVERLY PLACE,344.12
"-74.00035546097307 40.73530752161522,-74.00157447249346 40.73512780605451",CHARLES STREET,GREENWICH AVENUE,WAVERLY PLACE,344.12
"-74.00618179774285 40.73443913155762,-74.0071621934573 40.73429581294453",CHARLES STREET,GREENWICH STREET,HUDSON STREET,276.68
"-74.00618179774285 40.73443913155762,-74.0071621934573 40.73429581294453",CHARLES STREET,GREENWICH STREET,HUDSON STREET,276.68
"-74.0071621934573 40.73429581294453,-74.00849166334862 40.7340943689997",CHARLES STREET,GREENWICH STREET,WASHINGTON STREET,375.69
"-74.0071621934573 40.73429581294453,-74.00849166334862 40.7340943689997",CHARLES STREET,GREENWICH STREET,WASHINGTON STREET,375.69
"-74.00344418682876 40.72695786712834,-74.00554514443077 40.72715691554234",CHARLTON STREET,6 AVENUE,VARICK STREET,586.82
"-74.00731990566167 40.72732863258191,-74.00884511385952 40.72747015754865",CHARLTON STREET,GREENWICH STREET,HUDSON STREET,425.87
"-74.00554514443077 40.72715691554234,-74.00731990566167 40.72732863258191",CHARLTON STREET,HUDSON STREET,VARICK STREET,495.87
"-73.98993758115738 40.7112107236528,-73.98973389851008 40.71124288091869",CHERRY STREET,JEFFERSON STREET,RUTGERS SLIP,57.67
"-73.98993758115738 40.7112107236528,-73.99150685064795 40.7109802752397,-73.99161556558994 40.71096430904805,-73.9919767491429 40.71091126588501,-73.99208823917715 40.71090341214211",CHERRY STREET,PIKE SLIP,RUTGERS SLIP,606.80
"-74.00278641410671 40.73363250856264,-74.00427755325609 40.7333915129849",CHRISTOPHER STREET,7 AVENUE SOUTH,BLEECKER STREET,422.48
"-74.00120475952991 40.733843091859455,-74.00175809764825 40.73376824351915,-74.00266002594606 40.73364649554093,-74.00278641410671 40.73363250856264",CHRISTOPHER STREET,7 AVENUE SOUTH,GROVE STREET,445.02
"-74.00427755325609 40.7333915129849,-74.00586609898791 40.733146531834116",CHRISTOPHER STREET,BEDFORD STREET,BLEECKER STREET,449.21
"-74.00586609898791 40.733146531834116,-74.00640707730496 40.733053939776426",CHRISTOPHER STREET,BEDFORD STREET,HUDSON STREET,153.68
"-73.99965310474776 40.7340697194836,-74.0003567915695 40.73397278877256",CHRISTOPHER STREET,GAY STREET,GREENWICH AVENUE,198.19
"-74.00640707730496 40.733053939776426,-74.00752283691872 40.7328523565814",CHRISTOPHER STREET,GREENWICH STREET,HUDSON STREET,317.83
"-74.00640707730496 40.733053939776426,-74.00752283691872 40.7328523565814",CHRISTOPHER STREET,GREENWICH STREET,HUDSON STREET,317.83
"-74.00752283691872 40.7328523565814,-74.0086333433884 40.73264311764903",CHRISTOPHER STREET,GREENWICH STREET,WASHINGTON STREET,317.07
"-74.00752283691872 40.7328523565814,-74.0086333433884 40.73264311764903",CHRISTOPHER STREET,GREENWICH STREET,WASHINGTON STREET,317.07
"-74.0086333433884 40.73264311764903,-74.00986909182208 40.732450642808054",CHRISTOPHER STREET,WASHINGTON STREET,WEEHAWKEN STREET,349.59
"-74.0086333433884 40.73264311764903,-74.00986909182208 40.732450642808054",CHRISTOPHER STREET,WASHINGTON STREET,WEEHAWKEN STREET,349.59
"-74.00986909182208 40.732450642808054,-74.01023707807246 40.73240086030574",CHRISTOPHER STREET,WEEHAWKEN STREET,WEST STREET,103.59
"-74.00966812317586 40.71272456994187,-74.0092546783927 40.71325580610027",CHURCH STREET,BARCLAY STREET,PARK PLACE,224.94
"-74.01012167509398 40.712084696537346,-74.00966812317586 40.71272456994187",CHURCH STREET,BARCLAY STREET,VESEY STREET,264.87
"-74.00391758977844 40.720040311582274,-74.00351186461783 40.72055635274289",CHURCH STREET,CANAL STREET,LISPENARD STREET,219.08
"-74.00391758977844 40.720040311582274,-74.00351186461783 40.72055635274289",CHURCH STREET,CANAL STREET,LISPENARD STREET,219.08
"-74.00793943373894 40.71492697252893,-74.00754375953534 40.71543282477922",CHURCH STREET,CHAMBERS STREET,READE STREET,214.47
"-74.00793943373894 40.71492697252893,-74.00754375953534 40.71543282477922",CHURCH STREET,CHAMBERS STREET,READE STREET,214.47
"-74.00838690815769 40.71436229378293,-74.00793943373894 40.71492697252893",CHURCH STREET,CHAMBERS STREET,WARREN STREET,240.24
"-74.01123100518053 40.71036686394165,-74.01080076688017 40.71101740712972",CHURCH STREET,CORTLANDT STREET,DEY STREET,265.33
"-74.01123100518053 40.71036686394165,-74.01080076688017 40.71101740712972",CHURCH STREET,CORTLANDT STREET,DEY STREET,265.33
"-74.01167376211146 40.70968740241341,-74.01123100518053 40.71036686394165",CHURCH STREET,CORTLANDT STREET,LIBERTY STREET,276.31
"-74.01167376211146 40.70968740241341,-74.01123100518053 40.71036686394165",CHURCH STREET,CORTLANDT STREET,LIBERTY STREET,276.31
"-74.01080076688017 40.71101740712972,-74.01046534001382 40.711534547418054",CHURCH STREET,DEY STREET,FULTON STREET,210.11
"-74.01080076688017 40.71101740712972,-74.01046534001382 40.711534547418054",CHURCH STREET,DEY STREET,FULTON STREET,210.11
"-74.00754375953534 40.71543282477922,-74.00709728867837 40.71599826553851",CHURCH STREET,DUANE STREET,READE STREET,240.33
"-74.00754375953534 40.71543282477922,-74.00709728867837 40.71599826553851",CHURCH STREET,DUANE STREET,READE STREET,240.33
"-74.00709728867837 40.71599826553851,-74.00667419325339 40.716532077254385",CHURCH STREET,DUANE STREET,THOMAS STREET,227.11
"-74.00709728867837 40.71599826553851,-74.00667419325339 40.716532077254385",CHURCH STREET,DUANE STREET,THOMAS STREET,227.11
"-74.01046534001382 40.711534547418054,-74.01012167509398 40.712084696537346",CHURCH STREET,FULTON STREET,VESEY STREET,221.93
"-74.01046534001382 40.711534547418054,-74.01012167509398 40.712084696537346",CHURCH STREET,FULTON STREET,VESEY STREET,221.93
"-74.00624902081273 40.71707571205466,-74.00577729818428 40.71767664704201",CHURCH STREET,LEONARD STREET,WORTH STREET,255.02
"-74.00624902081273 40.71707571205466,-74.00577729818428 40.71767664704201",CHURCH STREET,LEONARD STREET,WORTH STREET,255.02
"-74.0043721505434 40.71946672453662,-74.00391758977844 40.720040311582274",CHURCH STREET,LISPENARD STREET,WALKER STREET,244.02
"-74.0043721505434 40.71946672453662,-74.00391758977844 40.720040311582274",CHURCH STREET,LISPENARD STREET,WALKER STREET,244.02
"-74.0092546783927 40.71325580610027,-74.00883196169539 40.713795947496166",CHURCH STREET,MURRAY STREET,PARK PLACE,229.04
"-74.00883196169539 40.713795947496166,-74.00838690815769 40.71436229378293",CHURCH STREET,MURRAY STREET,WARREN STREET,240.41
"-74.00667419325339 40.716532077254385,-74.00624902081273 40.71707571205466",CHURCH STREET,THOMAS STREET,WORTH STREET,230.48
"-74.00667419325339 40.716532077254385,-74.00624902081273 40.71707571205466",CHURCH STREET,THOMAS STREET,WORTH STREET,230.48
"-74.00484486809445 40.71885301717502,-74.0043721505434 40.71946672453662",CHURCH STREET,WALKER STREET,WHITE STREET,259.16
"-74.00484486809445 40.71885301717502,-74.0043721505434 40.71946672453662",CHURCH STREET,WALKER STREET,WHITE STREET,259.16
"-73.99739915083991 40.72144916015394,-73.99712269669037 40.72230075549948",CLEVELAND PLACE,KENMARE STREET,LAFAYETTE STREET,319.59
"-73.98382387350065 40.721472871221295,-73.98386422785828 40.721396377696095,-73.98447731755265 40.72023423813574",CLINTON STREET,AVENUE B,STANTON STREET,486.27
"-73.98692615423636 40.71290290384663,-73.98689515897327 40.712672301171,-73.98688737858109 40.71261441096029,-73.98687840940154 40.71254768480285,-73.98681331308455 40.71206335391875,-73.98675332608666 40.71161707283507,-73.98674250667436 40.7115365830391",CLINTON STREET,CHERRY STREET,MADISON STREET,500.39
"-73.98692615423636 40.71290290384663,-73.98689515897327 40.712672301171,-73.98688737858109 40.71261441096029,-73.98687840940154 40.71254768480285,-73.98681331308455 40.71206335391875,-73.98675332608666 40.71161707283507,-73.98674250667436 40.7115365830391",CLINTON STREET,CHERRY STREET,MADISON STREET,500.39
